"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/14/2021","AQS","490353015","1","6.7","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/15/2021","AQS","490353015","1","8.8","ug/m3 LC","37","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/17/2021","AQS","490353015","1","9.1","ug/m3 LC","38","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/18/2021","AQS","490353015","1","8.5","ug/m3 LC","35","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/19/2021","AQS","490353015","1","7.9","ug/m3 LC","33","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/20/2021","AQS","490353015","1","5.1","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/21/2021","AQS","490353015","1","6.1","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/22/2021","AQS","490353015","1","4.9","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/23/2021","AQS","490353015","1","8.2","ug/m3 LC","34","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/24/2021","AQS","490353015","1","26.9","ug/m3 LC","82","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/25/2021","AQS","490353015","1","32.4","ug/m3 LC","94","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/26/2021","AQS","490353015","1","22.2","ug/m3 LC","72","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/27/2021","AQS","490353015","1","5","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/28/2021","AQS","490353015","1","6.6","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/29/2021","AQS","490353015","1","5.5","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/30/2021","AQS","490353015","1","4.3","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/31/2021","AQS","490353015","1","4.9","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/01/2021","AQS","490353015","1","3.8","ug/m3 LC","16","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/02/2021","AQS","490353015","1","3.9","ug/m3 LC","16","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/03/2021","AQS","490353015","1","11.1","ug/m3 LC","46","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/04/2021","AQS","490353015","1","20.4","ug/m3 LC","68","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/05/2021","AQS","490353015","1","13.7","ug/m3 LC","54","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/06/2021","AQS","490353015","1","49","ug/m3 LC","134","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/07/2021","AQS","490353015","1","41.5","ug/m3 LC","116","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/08/2021","AQS","490353015","1","41","ug/m3 LC","115","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/09/2021","AQS","490353015","1","25.8","ug/m3 LC","80","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/10/2021","AQS","490353015","1","22.3","ug/m3 LC","72","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/11/2021","AQS","490353015","1","16.6","ug/m3 LC","60","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/12/2021","AQS","490353015","1","12.9","ug/m3 LC","53","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/13/2021","AQS","490353015","1","12.4","ug/m3 LC","52","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/14/2021","AQS","490353015","1","13.3","ug/m3 LC","54","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/15/2021","AQS","490353015","1","41.1","ug/m3 LC","115","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/16/2021","AQS","490353015","1","40.6","ug/m3 LC","114","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/17/2021","AQS","490353015","1","25.8","ug/m3 LC","80","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/18/2021","AQS","490353015","1","41.9","ug/m3 LC","117","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/19/2021","AQS","490353015","1","31.2","ug/m3 LC","91","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/20/2021","AQS","490353015","1","17.1","ug/m3 LC","62","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/21/2021","AQS","490353015","1","11.3","ug/m3 LC","47","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/22/2021","AQS","490353015","1","9.2","ug/m3 LC","38","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/23/2021","AQS","490353015","1","5.1","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/24/2021","AQS","490353015","1","8.6","ug/m3 LC","36","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/25/2021","AQS","490353015","1","9.5","ug/m3 LC","40","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/26/2021","AQS","490353015","1","22.5","ug/m3 LC","73","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/27/2021","AQS","490353015","1","32.1","ug/m3 LC","93","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/28/2021","AQS","490353015","1","19.5","ug/m3 LC","67","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/29/2021","AQS","490353015","1","21.8","ug/m3 LC","71","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/30/2021","AQS","490353015","1","22.3","ug/m3 LC","72","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/31/2021","AQS","490353015","1","14.8","ug/m3 LC","57","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/01/2021","AQS","490353015","1","8.7","ug/m3 LC","36","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/02/2021","AQS","490353015","1","11.6","ug/m3 LC","48","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/03/2021","AQS","490353015","1","16.7","ug/m3 LC","61","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/04/2021","AQS","490353015","1","18.5","ug/m3 LC","64","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/05/2021","AQS","490353015","1","13","ug/m3 LC","53","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/06/2021","AQS","490353015","1","13.9","ug/m3 LC","55","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/07/2021","AQS","490353015","1","23.9","ug/m3 LC","76","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/08/2021","AQS","490353015","1","22","ug/m3 LC","72","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/09/2021","AQS","490353015","1","18.1","ug/m3 LC","64","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/10/2021","AQS","490353015","1","12.5","ug/m3 LC","52","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/11/2021","AQS","490353015","1","9.6","ug/m3 LC","40","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/12/2021","AQS","490353015","1","6.3","ug/m3 LC","26","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/13/2021","AQS","490353015","1","6.8","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/14/2021","AQS","490353015","1","13.2","ug/m3 LC","53","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/15/2021","AQS","490353015","1","12.3","ug/m3 LC","51","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/16/2021","AQS","490353015","1","11.8","ug/m3 LC","49","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/17/2021","AQS","490353015","1","13.2","ug/m3 LC","53","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/18/2021","AQS","490353015","1","6.7","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/19/2021","AQS","490353015","1","10.3","ug/m3 LC","43","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/20/2021","AQS","490353015","1","4.2","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/21/2021","AQS","490353015","1","4.9","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/22/2021","AQS","490353015","1","8.1","ug/m3 LC","34","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/23/2021","AQS","490353015","1","11","ug/m3 LC","46","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/24/2021","AQS","490353015","1","10.8","ug/m3 LC","45","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/25/2021","AQS","490353015","1","10.2","ug/m3 LC","43","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/26/2021","AQS","490353015","1","9.6","ug/m3 LC","40","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/27/2021","AQS","490353015","1","13","ug/m3 LC","53","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/28/2021","AQS","490353015","1","10.3","ug/m3 LC","43","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/29/2021","AQS","490353015","1","3.5","ug/m3 LC","15","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/30/2021","AQS","490353015","1","4.3","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/01/2021","AQS","490353015","1","6.7","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/02/2021","AQS","490353015","1","15","ug/m3 LC","57","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/03/2021","AQS","490353015","1","10.6","ug/m3 LC","44","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/04/2021","AQS","490353015","1","12.5","ug/m3 LC","52","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/05/2021","AQS","490353015","1","6.5","ug/m3 LC","27","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/06/2021","AQS","490353015","1","3.1","ug/m3 LC","13","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/07/2021","AQS","490353015","1","4.9","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/08/2021","AQS","490353015","1","3.6","ug/m3 LC","15","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/09/2021","AQS","490353015","1","4.2","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/10/2021","AQS","490353015","1","7","ug/m3 LC","29","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/11/2021","AQS","490353015","1","4.9","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/12/2021","AQS","490353015","1","1.3","ug/m3 LC","5","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/13/2021","AQS","490353015","1","2.8","ug/m3 LC","12","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/14/2021","AQS","490353015","1","2.3","ug/m3 LC","10","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/15/2021","AQS","490353015","1","4.1","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/16/2021","AQS","490353015","1","8.1","ug/m3 LC","34","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/17/2021","AQS","490353015","1","5","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/18/2021","AQS","490353015","1","4.4","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/19/2021","AQS","490353015","1","2.2","ug/m3 LC","9","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/20/2021","AQS","490353015","1","4.7","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/21/2021","AQS","490353015","1","7.1","ug/m3 LC","30","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/22/2021","AQS","490353015","1","5","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/23/2021","AQS","490353015","1","2.9","ug/m3 LC","12","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/24/2021","AQS","490353015","1","3.4","ug/m3 LC","14","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/25/2021","AQS","490353015","1","3.1","ug/m3 LC","13","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/26/2021","AQS","490353015","1","1.4","ug/m3 LC","6","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/27/2021","AQS","490353015","1","3.5","ug/m3 LC","15","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/28/2021","AQS","490353015","1","4.8","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/29/2021","AQS","490353015","1","7.1","ug/m3 LC","30","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/30/2021","AQS","490353015","1","10","ug/m3 LC","42","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/31/2021","AQS","490353015","1","14.8","ug/m3 LC","57","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/01/2021","AQS","490353015","1","11.6","ug/m3 LC","48","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/02/2021","AQS","490353015","1","4.2","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/03/2021","AQS","490353015","1","4.8","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/04/2021","AQS","490353015","1","6","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/05/2021","AQS","490353015","1","9.6","ug/m3 LC","40","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/06/2021","AQS","490353015","1","3.1","ug/m3 LC","13","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/07/2021","AQS","490353015","1","1.2","ug/m3 LC","5","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/08/2021","AQS","490353015","1","5.2","ug/m3 LC","22","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/10/2021","AQS","490353015","1","4.1","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/11/2021","AQS","490353015","1","6.3","ug/m3 LC","26","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/12/2021","AQS","490353015","1","4.8","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/13/2021","AQS","490353015","1","4.4","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/14/2021","AQS","490353015","1","4.8","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/15/2021","AQS","490353015","1","5","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/16/2021","AQS","490353015","1","2.3","ug/m3 LC","10","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/17/2021","AQS","490353015","1","2.8","ug/m3 LC","12","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/18/2021","AQS","490353015","1","7.8","ug/m3 LC","33","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/19/2021","AQS","490353015","1","11.5","ug/m3 LC","48","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/20/2021","AQS","490353015","1","7.4","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/21/2021","AQS","490353015","1","7.5","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/23/2021","AQS","490353015","1","17.3","ug/m3 LC","62","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/24/2021","AQS","490353015","1","2.3","ug/m3 LC","10","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/25/2021","AQS","490353015","1","7.6","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/26/2021","AQS","490353015","1","13.3","ug/m3 LC","54","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/27/2021","AQS","490353015","1","20.9","ug/m3 LC","70","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/28/2021","AQS","490353015","1","21.3","ug/m3 LC","70","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/29/2021","AQS","490353015","1","23.8","ug/m3 LC","76","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"11/30/2021","AQS","490353015","1","25.2","ug/m3 LC","79","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"12/01/2021","AQS","490353015","1","22.9","ug/m3 LC","74","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"12/02/2021","AQS","490353015","1","23.6","ug/m3 LC","75","","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
